,COT
83640,0.0
156477,24.753
3726,10.557
94178,0.0
118051,9.351
43191,22.35
508,49.131
164713,9.47
160122,30.647
164718,11.676
119775,40.639
90448,0.0
188955,49.292
59329,0.0
31213,4.888
64820,0.0
159008,43.984
33080,0.776
147121,5.237
161333,49.765
44120,2.243
12138,23.536
60542,0.0
110790,1.33
158397,48.722
52539,0.0
121662,26.219
136804,28.569
46139,8.545
44796,0.843
128323,21.773
87701,0.0
85000,0.0
125976,6.934
59426,0.0
26735,14.339
139311,5.421
90935,0.0
36915,22.997
66557,0.0
40988,17.788
125592,43.815
115565,30.185
13945,42.059
127848,3.287
35764,27.683
127192,19.431
62710,0.0
148011,5.008
32396,10.25
74978,0.0
78989,0.0
132505,19.271
28824,1.994
104411,5.63
62577,0.0
5389,2.001
111302,1.307
69714,0.0
45719,27.83
160610,37.257
173920,8.161
125577,11.103
47762,13.16
138287,8.773
54545,0.0
56442,0.0
88428,0.0
166669,49.455
107601,8.435
6466,4.402
43200,10.61
16284,3.422
100453,23.007
122508,48.835
161583,6.669
39844,13.121
160600,49.124
12738,30.2
93950,0.0
75648,0.0
13804,7.482
160829,11.592
61403,0.0
135620,11.377
105655,3.107
178016,12.545
127617,30.238
113140,8.396
131189,15.595
61424,0.0
6891,24.496
72087,0.0
185585,48.619
82469,0.0
128662,11.1
148038,3.827
186719,38.582
171166,39.559
112148,44.91
114154,48.626
57671,0.0
9861,3.064
111223,15.112
124734,17.754
79868,0.0
77502,0.0
52725,0.0
137902,6.861
80422,0.0
189702,30.964
131302,0.975
154995,43.927
136035,5.117
29306,1.988
6866,11.67
113450,2.824
58660,0.0
26964,32.18
41595,0.4
62249,0.0
159780,33.245
99315,0.0
13915,9.784
166713,31.253
195970,13.723
138732,0.788
50129,0.0
4712,2.316
37180,29.214
199696,2.515
167932,11.277
5175,48.455
92801,0.0
167019,20.624
9088,49.77
75297,0.0
93257,0.0
49689,7.042
101710,1.711
68383,0.0
50955,0.0
42569,9.4
197350,10.003
74878,0.0
182674,37.402
159406,28.08
33248,0.94
30491,13.089
125150,6.388
180287,24.64
128156,9.78
194143,12.336
99178,0.0
175970,19.02
63341,0.0
122011,25.987
161066,20.487
162431,18.679
176366,48.847
158177,49.899
150088,34.457
152132,49.64
50854,0.0
185674,13.692
59622,0.0
112914,18.936
35963,25.378
92421,0.0
153159,21.165
138319,20.915
43827,18.461
153397,49.08
116528,22.621
60166,0.0
90018,0.0
7742,11.011
16379,18.42
183570,18.097
60062,0.0
22731,1.187
177855,28.94
49884,8.55
177202,37.264
42600,32.501
47830,0.487
121518,23.078
35908,0.592
7873,18.152
180574,1.036
142842,3.011
54848,0.0
745,49.417
87289,0.0
99117,0.0
17384,0.234
116760,16.921
187537,10.683
117193,5.571
166723,49.691
14471,1.021
117822,3.11
18893,27.851
5877,8.463
52010,0.0
82646,0.0
104040,0.2
82113,0.0
68185,0.0
78396,0.0
123927,14.171
186846,42.411
29321,2.645
147904,34.175
162255,22.755
95125,0.0
144886,11.914
193155,20.664
195204,49.991
39005,8.792
97382,0.0
18750,0.73
95659,0.0
42567,14.358
135196,0.783
187964,9.326
89889,0.0
88724,0.0
188244,32.246
118626,5.567
95958,0.0
86751,0.0
178841,40.285
34912,10.596
192813,40.786
161868,26.699
146310,4.531
162815,29.307
152325,48.745
30511,30.485
126348,15.134
161154,1.254
174206,48.406
190333,11.589
113896,6.172
132222,5.004
95599,0.0
120626,7.487
137384,17.178
35506,12.935
160681,38.177
10863,11.778
43263,3.732
1771,22.166
181969,39.041
71108,0.0
112155,6.656
64961,0.0
123632,8.495
103341,0.693
10819,18.999
10984,15.938
176924,3.004
11475,9.648
92016,0.0
2065,1.49
96981,0.0
100250,8.319
180297,11.347
108590,20.646
143806,21.306
98718,0.0
47908,5.488
36051,2.206
62817,0.0
60804,0.0
45687,19.176
44210,21.556
43145,35.777
53086,0.0
24916,11.195
105044,14.052
138388,9.859
120150,11.222
129679,13.391
4447,12.474
3859,20.073
140883,47.271
40232,10.263
127674,23.188
176734,8.744
66908,0.0
66496,0.0
142333,6.452
181407,14.541
130792,24.334
94767,0.0
169646,34.934
43258,30.074
7391,11.448
34532,40.576
186664,36.217
30935,4.188
12127,3.58
37061,0.443
15333,25.79
83754,0.0
110297,19.825
178371,16.499
63716,0.0
196312,29.198
137530,0.757
4364,19.807
125562,7.617
144852,9.392
49599,16.097
174932,23.725
9283,1.638
144851,11.393
182550,49.299
126066,5.249
86007,0.0
54012,0.0
25547,5.196
21647,4.839
169822,41.779
179024,25.359
136813,16.188
193872,8.351
4223,49.15
114021,25.264
114770,26.283
140756,6.306
25531,11.331
105486,4.415
42184,1.775
115303,3.18
88691,0.0
45365,10.616
152853,39.877
117092,10.583
130296,8.291
68522,0.0
137854,44.448
148672,2.59
48569,0.921
45200,6.868
114196,20.68
63505,0.0
193811,3.295
113290,2.975
124811,5.559
106292,1.795
81487,0.0
167177,10.675
82349,0.0
105747,7.405
5230,5.849
87546,0.0
66725,0.0
119316,0.11
3634,14.406
86526,0.0
70022,0.0
114579,2.245
39550,5.943
126049,17.266
134917,4.746
87891,0.0
56217,0.0
56175,0.0
166619,49.698
23190,0.264
76355,0.0
39389,1.838
17422,8.626
66716,0.0
28409,28.233
4129,17.213
34387,5.714
65090,0.0
156457,22.56
3876,49.893
32386,9.182
172801,27.406
6131,17.232
95411,0.0
184574,23.048
122888,19.365
102609,4.425
47505,5.683
124197,3.043
137291,6.019
186188,1.339
150701,33.036
1503,1.676
124121,40.959
4224,0.789
141605,3.322
111067,25.553
107219,14.931
198986,48.395
171335,23.07
150261,45.233
21657,2.263
33556,35.688
75327,0.0
177397,37.54
85475,0.0
190888,22.584
178949,23.584
24299,25.532
100764,5.052
64552,0.0
29502,6.123
187024,1.55
107345,28.949
79398,0.0
22916,47.186
38645,3.455
116533,30.863
20343,13.582
179513,49.022
199009,23.602
1697,18.934
6004,8.293
174344,26.358
115270,11.811
70300,0.0
54147,0.0
5402,16.024
55578,0.0
195776,28.6
110150,49.076
51549,0.0
112601,49.991
72632,0.0
185064,14.021
70240,0.0
109927,0.579
128727,20.278
62703,0.0
159984,27.644
2418,0.996
42535,48.888
173764,30.001
113879,3.071
155192,1.691
74612,0.0
34499,0.713
40818,23.696
165564,49.964
62442,0.0
60981,0.0
75151,0.0
121117,18.481
134151,11.51
43573,15.932
129782,7.127
100261,17.421
118769,32.562
21914,22.512
84385,0.0
156582,25.727
113087,22.797
47769,4.785
163864,16.631
146141,27.327
144444,41.815
22222,49.729
27424,6.326
144708,1.774
58055,0.0
144935,6.633
161212,26.086
90736,0.0
142292,29.808
113040,1.317
53595,0.0
14754,8.087
173742,8.492
80192,0.0
84260,0.0
160311,32.52
136848,4.263
85159,0.0
142446,38.977
174095,48.926
124907,0.84
125533,6.363
18853,5.086
4484,18.402
32975,6.603
55054,0.0
124417,16.187
40854,0.689
130819,22.317
20218,3.068
6709,1.003
187706,40.322
73310,0.0
66658,0.0
57600,0.0
55457,0.0
114604,30.113
118997,3.163
160528,13.598
111316,47.607
149680,10.865
146743,0.764
42777,6.608
170893,31.483
29647,19.454
159413,29.13
62107,0.0
135305,12.091
5104,1.908
46991,15.055
117165,0.907
133958,4.885
149046,8.484
196260,32.54
97405,0.0
113392,42.008
15361,49.107
151419,2.453
84695,0.0
178252,20.768
175720,19.899
171922,28.413
28977,16.65
115621,0.288
67595,0.0
189282,11.327
7740,21.946
111849,32.486
34522,17.448
40139,10.274
131457,22.531
73279,0.0
86905,0.0
191612,9.767
8085,46.441
116582,47.706
45817,19.464
40811,5.348
98880,0.0
137363,29.802
28535,5.602
126260,9.321
112687,7.193
5860,42.534
128935,10.317
104504,40.386
154061,10.336
43889,39.482
169420,49.902
134801,10.634
93568,0.0
34683,7.164
4021,0.285
66914,0.0
77597,0.0
105432,25.349
17885,49.723
163642,32.239
172744,21.216
96919,0.0
183871,5.362
199730,24.485
143668,8.43
78774,0.0
179356,7.759
14378,8.707
35495,20.185
5111,48.347
28092,11.883
189342,9.943
71701,0.0
150187,17.765
40221,23.391
43920,44.286
158769,43.044
142823,2.971
146730,5.923
40654,3.083
143462,25.048
43346,37.33
183975,10.055
143721,12.837
143386,0.105
77888,0.0
114356,31.074
180359,34.112
76277,0.0
42264,6.507
78962,0.0
98567,0.0
49078,1.795
157095,15.729
40344,17.756
139155,19.886
90421,0.0
95661,0.0
196796,24.201
174681,25.105
178354,49.94
62969,0.0
186059,2.989
111647,15.472
119625,22.609
12783,6.695
138422,6.962
99151,0.0
7772,10.234
199974,32.845
130898,14.133
8215,37.029
46047,0.938
36149,4.042
88168,0.0
56996,0.0
81584,0.0
30664,16.191
20520,15.181
17180,1.014
5636,17.634
159309,49.902
106864,18.325
179556,11.497
133932,12.018
1847,40.447
2026,4.195
91135,0.0
129885,12.238
67901,0.0
39737,5.653
16367,14.457
162698,49.747
179320,29.102
58584,0.0
156911,25.474
67011,0.0
196288,31.899
104729,46.804
69588,0.0
94136,0.0
55423,0.0
179222,35.243
177231,49.014
120632,35.797
89969,0.0
180016,24.882
65562,0.0
87122,0.0
1106,16.234
141576,24.604
122948,22.069
158768,17.647
53359,0.0
179022,21.205
194193,0.103
166565,49.884
30238,2.938
63332,0.0
123017,1.621
120940,22.42
54952,0.0
28507,5.088
151089,32.308
130723,9.567
105341,2.349
152059,32.625
101232,1.39
67958,0.0
154703,6.902
68240,0.0
21224,2.366
70434,0.0
84154,0.0
169402,48.784
148626,7.153
94310,0.0
176902,43.574
168247,42.725
197802,10.34
157243,26.355
49319,3.644
114198,6.522
37921,7.824
88500,0.0
112621,7.87
22236,8.231
109500,9.371
70373,0.0
13746,1.719
81437,0.0
18289,17.917
11789,11.35
57390,0.0
88041,0.0
19429,5.713
154860,50.0
122696,1.114
21959,0.119
81011,0.0
140583,1.519
71239,0.0
47474,12.302
29683,4.552
30457,6.953
155016,32.328
74285,0.0
2031,8.644
178720,48.529
193142,12.596
117861,48.688
100026,9.144
37878,25.139
182012,25.16
132269,5.881
117762,13.509
123200,10.835
97238,0.0
184721,48.442
190732,31.228
105342,12.559
67490,0.0
139687,30.976
86794,0.0
172066,24.138
185025,17.069
128983,1.03
189192,32.909
191198,33.048
24478,22.283
199288,36.847
43753,14.036
132457,1.799
116666,32.627
154831,48.883
93932,0.0
31128,22.118
76599,0.0
193092,49.806
59968,0.0
104592,0.944
38979,17.826
78265,0.0
127697,9.1
132829,13.139
116902,32.88
152748,39.817
77373,0.0
36662,49.701
69441,0.0
171319,12.479
142331,8.819
165349,11.205
58120,0.0
33022,1.212
152984,13.937
119725,17.577
39031,24.942
159128,49.924
6223,28.003
11371,9.442
109423,0.783
148157,14.246
76623,0.0
182494,44.983
129307,3.907
191762,35.845
94166,0.0
125738,17.428
163272,19.599
121560,17.39
168114,3.951
171771,13.359
20370,5.397
172547,7.898
140602,6.729
170671,19.538
45771,4.974
174083,4.823
15329,23.937
88274,0.0
199454,11.302
1315,8.691
22377,2.985
85855,0.0
99954,0.0
100994,19.314
177907,30.0
134572,4.09
166138,15.532
83420,0.0
15716,16.579
16552,9.12
35782,5.138
183653,37.948
126403,1.802
136645,34.859
82421,0.0
5330,0.789
94949,0.0
49283,26.659
36529,1.302
67566,0.0
36201,8.122
61944,0.0
32918,0.435
100679,18.323
74764,0.0
186385,11.957
126127,13.146
53355,0.0
192302,7.347
121312,32.673
73074,0.0
178149,15.586
40674,0.555
159528,0.591
63281,0.0
164211,20.689
81656,0.0
7423,16.105
82341,0.0
154728,12.096
161525,34.473
84431,0.0
122526,38.387
102695,4.35
169162,49.625
198423,19.574
191685,4.142
53757,0.0
110012,38.9
86223,0.0
126300,37.066
95870,0.0
35075,20.731
156798,10.841
9344,1.604
161290,49.46
4194,25.361
136170,13.248
39727,14.906
164295,38.25
65327,0.0
134204,13.532
87158,0.0
82833,0.0
135676,34.116
33987,0.386
24663,2.798
101231,36.52
154642,49.958
165183,18.55
191122,49.998
13137,7.863
187254,5.562
19043,49.743
110569,6.581
95081,0.0
77034,0.0
146545,6.895
11616,8.318
139542,49.996
141921,18.302
180142,8.674
144738,6.645
141191,7.216
177241,22.651
141139,8.847
69035,0.0
10631,9.86
50745,0.0
108108,8.072
28157,8.727
71290,0.0
120517,4.834
119883,2.672
43069,12.771
157683,16.571
100061,14.651
181299,49.998
52569,0.0
810,3.219
49777,1.538
79970,0.0
100333,34.576
157603,27.122
61159,0.0
117574,4.711
107856,2.549
84049,0.0
183740,44.741
78079,0.0
20975,21.829
74740,0.0
52360,0.0
33575,4.271
53570,0.0
188879,1.714
164248,23.218
36286,2.891
110659,12.518
64261,0.0
93722,0.0
36423,5.535
182625,12.28
44340,3.34
179301,47.207
50133,0.0
156840,49.818
47967,2.666
978,49.016
7141,38.314
170133,6.256
41870,41.823
80754,0.0
29364,22.876
172961,17.754
121642,15.822
153030,13.953
87848,0.0
126435,4.883
49548,11.57
9016,0.719
143269,0.271
99281,0.0
81458,0.0
18477,38.263
23030,10.999
132241,34.27
36339,4.821
60302,0.0
171816,8.323
184158,11.518
29495,2.386
138785,41.205
158644,18.241
61613,0.0
94273,0.0
135747,49.991
2090,10.416
58304,0.0
118715,16.505
73636,0.0
130119,14.113
12960,10.336
198441,22.325
100880,4.261
43899,4.64
135170,2.595
181889,49.185
49243,21.411
11661,17.818
158470,25.312
177417,9.769
194336,38.596
145888,2.527
147717,49.732
53588,0.0
20048,11.075
129645,6.903
87242,0.0
181173,32.831
82888,0.0
112399,34.979
106113,0.359
45074,24.598
197971,48.969
81235,0.0
108696,2.113
185348,6.899
106746,37.626
33833,0.055
32143,34.461
131518,4.457
139605,4.329
118406,12.996
19933,49.992
193471,21.79
52811,0.0
11166,0.311
126204,20.554
62429,0.0
8021,49.997
85399,0.0
107589,49.524
177824,2.407
109895,0.081
13229,11.297
48447,1.307
157579,2.366
158571,28.414
168620,23.13
52179,0.0
191415,48.322
162834,1.537
21473,30.773
189381,43.964
110181,5.596
116470,0.632
55224,0.0
46280,20.79
108605,9.568
71396,0.0
19909,19.318
124929,7.907
108303,3.812
107008,1.199
91805,0.0
194723,43.037
176131,42.798
63886,0.0
96243,0.0
77158,0.0
159375,48.584
123292,49.899
154955,49.373
145161,5.269
58927,0.0
156813,17.869
4591,1.058
80636,0.0
158791,3.983
156567,29.217
124502,49.573
43286,6.716
156487,25.057
50138,0.0
179228,14.43
8850,20.104
662,35.335
197898,49.757
128322,19.826
26301,49.961
173624,34.194
160791,31.634
33191,3.12
35067,3.528
21515,1.741
192575,20.603
157862,11.071
12873,25.277
24728,7.817
191259,49.548
88211,0.0
169740,5.259
80709,0.0
51298,0.0
45408,2.944
154245,49.664
40003,9.463
196097,16.29
138566,12.561
114840,5.753
89956,0.0
131330,22.045
128938,1.18
163981,0.456
115894,0.487
101666,40.634
191553,9.708
109715,29.949
183814,28.154
99665,0.0
153282,8.119
174053,18.944
100129,6.03
30070,44.05
52436,0.0
192664,25.101
28179,3.888
51764,0.0
87094,0.0
13064,18.631
84405,0.0
172244,30.315
122938,8.942
55004,0.0
55338,0.0
167360,23.345
101510,11.889
8468,1.551
59495,0.0
96878,0.0
191960,49.225
125801,49.99
125621,49.781
19669,6.175
12030,11.68
74767,0.0
52326,0.0
184660,14.191
20322,1.121
22822,9.809
47470,8.904
132017,48.968
507,23.545
29030,35.772
92717,0.0
127437,7.477
140095,32.35
43113,12.449
52614,0.0
109859,5.934
15699,16.805
181298,26.076
62096,0.0
194874,26.199
134826,17.418
31256,1.362
35930,15.531
160962,14.662
159577,18.914
114941,9.338
11436,8.294
181534,47.341
175376,42.998
172854,22.905
154708,4.215
102221,34.079
124382,34.217
141058,3.09
189979,44.17
34183,43.412
22402,20.335
34463,16.323
67664,0.0
131349,0.94
172766,31.417
186441,41.269
166622,27.839
559,30.526
5587,1.758
29638,5.689
88907,0.0
32988,49.079
173835,49.991
191617,14.587
10913,17.702
198264,17.839
173788,49.895
123155,7.252
111091,8.584
139471,49.538
121284,38.621
197297,45.96
82867,0.0
158033,12.488
32508,14.76
157154,36.874
99606,0.0
14281,9.245
127481,3.268
40458,0.633
171981,18.137
121372,1.58
179354,49.1
142549,12.987
112897,21.156
73521,0.0
35741,0.778
57985,0.0
47794,3.241
116291,6.027
20449,14.383
16028,49.826
9484,11.239
145433,7.0
36178,5.401
123470,5.061
90658,0.0
195219,14.876
147590,16.091
94318,0.0
159105,28.465
93281,0.0
55484,0.0
110253,5.419
41106,21.959
16614,12.673
117105,27.598
165148,34.796
120269,2.414
127673,16.262
78469,0.0
78037,0.0
162767,13.698
54208,0.0
20340,31.126
13053,15.806
87366,0.0
159281,47.028
13292,6.222
87239,0.0
172605,17.014
98363,0.0
174220,23.323
127448,5.895
54524,0.0
84728,0.0
36463,5.36
4042,49.456
159419,20.96
32382,12.667
175706,41.893
1572,21.449
79013,0.0
119518,0.551
20168,35.134
196613,2.771
110834,38.432
181524,20.561
126975,12.207
51416,0.0
89731,0.0
158800,49.775
108391,11.307
338,9.866
88799,0.0
34509,2.681
45253,6.977
149364,4.96
149382,2.6
158593,20.759
53205,0.0
6021,6.316
160402,48.749
157092,8.39
121263,14.447
164293,38.476
26710,12.514
181432,49.39
129862,0.972
31011,17.574
74164,0.0
4862,10.882
78914,0.0
30130,5.134
80245,0.0
43792,23.835
73360,0.0
65088,0.0
141623,22.081
62334,0.0
71623,0.0
189763,49.012
140479,0.476
159310,39.71
84573,0.0
23376,49.852
124798,6.373
62528,0.0
71276,0.0
172367,26.37
167213,39.015
91023,0.0
83636,0.0
95643,0.0
16024,1.502
167108,19.451
32373,1.579
195033,49.932
117446,11.41
109467,3.829
142490,11.388
11181,7.679
126683,7.175
123777,16.599
181774,48.953
97907,0.0
199355,18.877
52512,0.0
25762,10.384
38777,11.12
116292,0.804
67041,0.0
184649,35.98
13296,12.728
52342,0.0
175189,8.597
33132,27.574
195631,26.635
143606,13.868
174660,10.265
10903,2.519
108620,13.825
9951,10.601
156420,48.422
140448,10.763
121425,13.337
163318,5.937
185283,4.973
129518,7.486
52728,0.0
36779,10.574
16615,48.7
142335,9.296
635,16.401
128609,7.539
127940,5.984
36041,21.849
33246,1.966
127544,15.64
91203,0.0
87447,0.0
71374,0.0
138370,7.429
71767,0.0
20915,17.762
32264,32.416
88846,0.0
157552,49.121
177072,8.223
165684,17.906
99339,0.0
28105,4.622
28171,45.445
106161,10.456
99039,0.0
79060,0.0
129542,3.156
4722,37.268
90739,0.0
53008,0.0
178873,10.328
195003,2.303
52558,0.0
163950,26.826
92306,0.0
32262,7.83
72750,0.0
165580,37.53
94335,0.0
166183,17.794
139912,14.685
106824,7.282
71411,0.0
80249,0.0
131840,28.433
176997,18.257
58773,0.0
104033,0.24
62772,0.0
45636,2.304
92778,0.0
74591,0.0
143930,3.59
125526,19.008
99957,0.0
90620,0.0
127170,30.364
35760,16.169
94695,0.0
51306,0.0
71427,0.0
14522,6.102
93515,0.0
125567,9.234
189914,13.202
43313,11.058
129842,14.313
58789,0.0
144515,0.369
172544,33.511
23128,37.394
88821,0.0
69780,0.0
123034,20.691
140955,7.835
32420,0.359
102953,7.506
7474,1.177
114611,6.797
130126,6.241
91591,0.0
76288,0.0
101459,15.447
132526,13.272
1790,4.91
194457,14.948
27701,46.033
123813,3.203
97892,0.0
13689,33.275
21264,8.684
155354,40.509
156173,25.512
139613,7.549
90678,0.0
39791,17.096
117994,49.423
50596,0.0
166416,47.138
111911,26.557
32080,8.828
166273,18.633
117327,20.228
181010,22.173
37562,25.173
21319,1.328
140011,3.147
172152,27.886
175811,41.055
107459,10.339
56330,0.0
163029,48.647
193366,9.257
158580,4.952
98965,0.0
175168,49.371
55664,0.0
140725,23.614
83773,0.0
194692,27.83
64425,0.0
108712,20.211
92857,0.0
167997,8.08
141915,20.436
61069,0.0
132578,5.169
68973,0.0
28965,49.569
8709,14.078
176428,10.681
59064,0.0
59325,0.0
197357,40.306
95483,0.0
57453,0.0
118858,9.292
66611,0.0
107739,16.8
45445,0.436
160346,42.966
148421,12.74
57062,0.0
132656,30.596
150166,6.749
70903,0.0
134471,19.041
189345,22.624
156651,3.499
109840,22.512
121019,2.516
197249,48.893
15259,14.069
163304,25.952
103792,13.751
128394,27.816
26057,1.233
128411,24.074
42812,19.818
149325,49.057
47985,24.694
109502,19.258
174763,27.593
3870,1.164
42039,14.037
102046,3.63
161449,25.829
109629,5.718
46685,42.799
155757,14.942
158373,42.835
86520,0.0
123665,11.292
50978,0.0
199584,29.761
56495,0.0
70962,0.0
30452,36.245
144958,16.373
25006,19.883
33152,14.712
102328,6.992
72178,0.0
12243,14.572
159387,1.386
158693,26.878
87962,0.0
160626,49.821
132973,20.564
104050,27.937
103276,49.977
198006,6.984
31372,3.586
51482,0.0
47687,32.945
141363,2.677
26203,26.597
62833,0.0
79503,0.0
87085,0.0
12695,7.376
44396,15.166
181273,23.514
107878,5.664
104200,27.812
37523,12.422
149027,0.903
161745,13.683
17416,9.0
181604,32.036
126439,33.081
186771,30.658
58037,0.0
171695,4.208
91961,0.0
52830,0.0
133378,14.381
78645,0.0
44061,6.207
133528,21.921
73196,0.0
67334,0.0
139365,10.162
13567,4.776
102076,20.871
110273,11.903
102018,28.507
77663,0.0
129355,17.366
181801,5.823
98415,0.0
130548,4.444
93315,0.0
24448,28.097
187191,7.657
63215,0.0
163644,4.567
76410,0.0
172669,14.883
13952,17.2
1554,12.834
161125,25.726
33880,4.366
46698,22.615
115455,1.389
113099,27.223
76924,0.0
123331,37.048
34915,0.39
2085,20.22
103799,1.896
80770,0.0
14605,21.004
12575,3.86
197049,9.859
117728,15.413
43250,40.201
110613,38.154
86953,0.0
8365,9.702
193048,48.595
106153,19.23
13264,2.785
168866,25.187
58077,0.0
162044,49.928
105307,0.956
27794,49.967
105685,49.856
194144,13.279
25602,30.404
59973,0.0
191944,47.525
14886,0.797
184929,18.042
105294,35.444
66429,0.0
53342,0.0
93572,0.0
70802,0.0
165407,22.144
34012,27.102
47041,14.122
138500,18.217
161111,49.745
198019,23.818
72524,0.0
195144,4.246
26746,5.924
59922,0.0
192051,35.73
164985,22.857
124205,48.68
141212,15.38
53794,0.0
31891,4.1
11538,20.51
195438,17.291
33954,29.986
186852,42.331
57743,0.0
134519,22.13
164042,24.878
193011,46.198
116452,3.214
123074,4.829
197744,49.473
87107,0.0
180234,26.846
9111,1.967
113907,40.094
116877,28.921
164781,19.223
73798,0.0
57808,0.0
36911,8.492
100265,7.328
41084,1.083
123024,21.053
31461,2.237
14425,8.44
154286,16.014
81150,0.0
120616,1.6
68839,0.0
102461,9.911
150893,12.204
170012,35.674
32537,8.941
158003,49.881
10918,1.014
18033,6.852
59344,0.0
9525,0.295
158613,29.183
156574,49.865
173621,20.767
8914,27.057
172063,49.065
188679,49.754
127298,2.012
67697,0.0
145166,46.06
46144,5.221
144764,9.674
